STATION_ID,READING_DATE,READING_TIME,DEPTH_TO_WATER,WATER_LEVEL,COMMENTS,USER_NAME,STATION_NAME,PALESTINE_NORTH,PALESTINE_EAST,Year,Month,Day
AL2808,22-Feb-06,1200,34.64,-251.34,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,2,22
AL2808,20-Mar-06,1200,34.68,-251.38,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,3,20
AL2808,26-Apr-06,1200,34.65,-251.35,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,4,26
AL2808,23-May-06,1200,34.74,-251.44,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,5,23
AL2808,21-Jun-06,1200,34.74,-251.44,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,6,21
AL2808,12-Jul-06,1200,34.77,-251.47,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,7,12
AL2808,8-Aug-06,1200,34.77,-251.47,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,8,8
AL2808,11-Sep-06,1200,34.8,-251.5,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,9,11
AL2808,10-Oct-06,1200,34.83,-251.53,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,10,10
AL2808,15-Nov-06,1200,34.86,-251.56,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,11,15
AL2808,12-Dec-06,1200,34.43,-251.13,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2006,12,12
AL2808,17-Jan-07,1200,34.42,-251.12,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,1,17
AL2808,13-Feb-07,1200,34.43,-251.13,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,2,13
AL2808,12-Mar-07,1200,34.46,-251.16,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,3,12
AL2808,9-Apr-07,1200,34.48,-251.18,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,4,9
AL2808,15-May-07,1200,34.52,-251.22,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,5,15
AL2808,11-Jun-07,1200,34.53,-251.23,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,6,11
AL2808,9-Jul-07,1200,34.54,-251.24,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,7,9
AL2808,14-Aug-07,1200,34.53,-251.23,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,8,14
AL2808,11-Sep-07,1200,34.78,-251.48,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,9,11
AL2808,9-Oct-07,1200,34.72,-251.42,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,10,9
AL2808,13-Nov-07,1200,34.7,-251.4,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,11,13
AL2808,11-Dec-07,1200,34.7,-251.4,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2007,12,11
AL2808,7-Jan-08,1200,34.7,-251.4,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,1,7
AL2808,12-Feb-08,1200,34.68,-251.38,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,2,12
AL2808,12-Mar-08,1200,34.71,-251.41,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,3,12
AL2808,15-Apr-08,1200,34.71,-251.41,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,4,15
AL2808,12-May-08,1200,34.75,-251.45,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,5,12
AL2808,10-Jun-08,1200,35.05,-251.75,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,6,10
AL2808,16-Jul-08,1200,35.52,-252.22,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,7,16
AL2808,13-Aug-08,1200,35.48,-252.18,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,8,13
AL2808,16-Sep-08,1200,35.49,-252.19,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,9,16
AL2808,14-Oct-08,1200,35.51,-252.21,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,10,14
AL2808,11-Nov-08,1200,35.56,-252.26,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,11,11
AL2808,17-Dec-08,1200,35.61,-252.31,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2008,12,17
AL2808,20-Jan-09,1200,35.63,-252.33,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,1,20
AL2808,9-Feb-09,1200,35.63,-252.33,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,2,9
AL2808,18-Mar-09,1200,35.53,-252.23,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,3,18
AL2808,14-Apr-09,1200,35.73,-252.43,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,4,14
AL2808,12-May-09,1200,35.59,-252.29,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,5,12
AL2808,8-Jun-09,1200,35.57,-252.27,REC,FARRAJ,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,6,8
AL2808,22-Jul-09,1200,35.64,-252.34,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,7,22
AL2808,11-Aug-09,1200,35.67,-252.37,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,8,11
AL2808,14-Sep-09,1200,35.75,-252.45,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,9,14
AL2808,13-Oct-09,1200,35.74,-252.44,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,10,13
AL2808,10-Nov-09,1200,35.78,-252.48,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,11,10
AL2808,22-Dec-09,1200,35.84,-252.54,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2009,12,22
AL2808,12-Jan-10,1200,35.84,-252.54,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,1,12
AL2808,16-Feb-10,1200,35.87,-252.57,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,2,16
AL2808,9-Mar-10,1200,35.89,-252.59,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,3,9
AL2808,13-Apr-10,1200,36.05,-252.75,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,4,13
AL2808,10-May-10,1200,36.2,-252.9,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,5,10
AL2808,8-Jun-10,1200,36.3,-253,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,6,8
AL2808,20-Jul-10,1200,37.4,-254.1,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,7,20
AL2808,21-Sep-10,1200,37.95,-254.65,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,9,21
AL2808,12-Oct-10,1200,38.34,-255.04,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,10,12
AL2808,30-Nov-10,1200,38.49,-255.19,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,11,30
AL2808,28-Dec-10,1200,40.67,-257.37,R.AMSCOP,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2010,12,28
AL2808,24-Jan-11,1200,41.77,-258.47,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,1,24
AL2808,21-Feb-11,1200,42.44,-259.14,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,2,21
AL2808,21-Mar-11,1200,42.81,-259.51,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,3,21
AL2808,25-Apr-11,1200,44.28,-260.98,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,4,25
AL2808,22-May-11,1200,44.9,-261.6,R.AMSCOP,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,5,22
AL2808,20-Jun-11,1200,45.52,-262.22,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,6,20
AL2808,18-Jul-11,1200,46.06,-262.76,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,7,18
AL2808,22-Aug-11,1200,46.84,-263.54,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,8,22
AL2808,20-Sep-11,1200,47.24,-263.94,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,9,20
AL2808,18-Oct-11,1200,47.74,-264.44,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,10,18
AL2808,29-Nov-11,1200,48.22,-264.92,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2011,11,29
AL2808,23-Jan-12,1200,49.21,-265.91,R,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,1,23
AL2808,9-Jun-12,1200,51.13,-267.83,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,6,9
AL2808,7-Jul-12,1200,51.41,-268.11,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,7,7
AL2808,25-Aug-12,1200,51.84,-268.54,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,8,25
AL2808,5-Sep-12,1200,51.89,-268.59,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,9,5
AL2808,10-Nov-12,1200,52.42,-269.12,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2012,11,10
AL2808,13-Jan-13,1200,52.94,-269.64,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,1,13
AL2808,5-Feb-13,1200,53.26,-269.96,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,2,5
AL2808,22-Apr-13,1200,52.69,-269.39,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,4,22
AL2808,16-Jun-13,1200,52.94,-269.64,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,6,16
AL2808,21-Jul-13,1200,52.93,-269.63,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,7,21
AL2808,18-Aug-13,1200,53.12,-269.82,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,8,18
AL2808,15-Sep-13,1200,53.25,-269.95,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,9,15
AL2808,19-Oct-13,1200,53.29,-269.99,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,10,19
AL2808,16-Nov-13,1200,53.41,-270.11,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,11,16
AL2808,21-Dec-13,1200,53.46,-270.16,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2013,12,21
AL2808,6-Jan-14,1200,53.86,-270.56,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,1,6
AL2808,8-Jan-14,1200,53.45,-270.15,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,1,8
AL2808,19-Feb-14,1200,53.58,-270.28,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,2,19
AL2808,10-Mar-14,1200,52.95,-269.65,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,3,10
AL2808,14-Apr-14,1200,53.09,-269.79,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,4,14
AL2808,31-May-14,1200,53.11,-269.81,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,5,31
AL2808,14-Jun-14,1200,53.34,-270.04,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,6,14
AL2808,2-Jul-14,1200,53.52,-270.22,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,7,2
AL2808,9-Aug-14,1200,53.62,-270.32,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,8,9
AL2808,31-Aug-14,1200,53.4,-270.1,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,8,31
AL2808,7-Sep-14,1200,53.41,-270.11,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,9,7
AL2808,13-Sep-14,1200,53.16,-269.86,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,9,13
AL2808,8-Oct-14,1200,53.21,-269.91,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,10,8
AL2808,18-Dec-14,1200,53.76,-270.46,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2014,12,18
AL2808,18-Jan-15,1200,53.9,-270.6,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,1,18
AL2808,5-Feb-15,1200,54.02,-270.72,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,2,5
AL2808,15-Feb-15,1200,54.07,-270.77,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,2,15
AL2808,22-Feb-15,1200,53.97,-270.67,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,2,22
AL2808,8-Mar-15,1200,53.75,-270.45,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,3,8
AL2808,18-Mar-15,1200,53.84,-270.54,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,3,18
AL2808,1-Apr-15,1200,53.93,-270.63,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,4,1
AL2808,26-Apr-15,1200,53.84,-270.54,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,4,26
AL2808,2-May-15,1200,53.96,-270.66,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,5,2
AL2808,10-May-15,1200,53.98,-270.68,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,5,10
AL2808,1-Jun-15,1200,54.36,-271.06,L.AMSCOP,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,6,1
AL2808,15-Jun-15,1200,54.12,-270.82,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,6,15
AL2808,5-Jul-15,1200,54.27,-270.97,L,I_ALOKAILY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,7,5
AL2808,29-Sep-15,12,55,-271.7, ,M_KARAGOGHLY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2015,9,29
AL2808,31-Mar-16,12,54.37,-271.07, ,M_KARAGOGHLY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2016,3,31
AL2808,20-Jul-16,12,54.66,-271.36, ,M_KARAGOGHLY,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2016,7,20
AL2808,15-May-17,12,55.49,-272.19, ,A_BARAHMEH,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2017,5,15
AL2808,17-Oct-17,12,54.64,-271.34, ,A_BARAHMEH,BRACKISH DESALINATION 1(JICA)/MU'AADI OBS 1,1175131,209082,2017,10,17
AL3283,19-Jul-97,1200,85,508.22,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1997,7,19
AL3283,22-Jul-97,1200,85,508.22,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1997,7,22
AL3283,8-Oct-97,1200,85.08,508.14,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1997,10,8
AL3283,3-Nov-97,1200,85,508.22,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1997,11,3
AL3283,2-Dec-97,1200,84.72,508.5,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1997,12,2
AL3283,6-Jan-98,1200,84.14,509.08,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,1,6
AL3283,8-Feb-98,1200,84.38,508.84,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,2,8
AL3283,29-Apr-98,1200,84.73,508.49,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,4,29
AL3283,17-May-98,1200,85.31,507.91,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,5,17
AL3283,14-Jun-98,1200,85.41,507.81,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,6,14
AL3283,19-Jul-98,1200,85.41,507.81,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,7,19
AL3283,14-Sep-98,1200,84.43,508.79,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,9,14
AL3283,13-Oct-98,1200,84.45,508.77,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,10,13
AL3283,10-Nov-98,1200,84.49,508.73,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,11,10
AL3283,14-Dec-98,1200,84.48,508.74,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1998,12,14
AL3283,10-Jan-99,1200,84.48,508.74,S,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,1,10
AL3283,15-Feb-99,1200,87.05,506.17,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,2,15
AL3283,14-Mar-99,1200,86.9,506.32,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,3,14
AL3283,20-Apr-99,1200,87.82,505.4,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,4,20
AL3283,16-May-99,1200,88.26,504.96,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,5,16
AL3283,14-Jun-99,1200,88.72,504.5,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,6,14
AL3283,19-Jul-99,1200,89.21,504.01,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,7,19
AL3283,16-Aug-99,1200,89.21,504.01,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,8,16
AL3283,14-Sep-99,1200,89.65,503.57,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,9,14
AL3283,17-Oct-99,1200,89.86,503.36,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,10,17
AL3283,16-Nov-99,1200,89.86,503.36,R,I_ALOKAILY,HALLABAT 6,1165380,280456,1999,11,16
AL3283,12-Dec-99,1200,89.62,503.6,RECO,JABER,HALLABAT 6,1165380,280456,1999,12,12
AL3283,18-Jan-00,1200,89.3,503.92,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,1,18
AL3283,15-Feb-00,1200,89.29,503.93,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,2,15
AL3283,21-Mar-00,1200,89.55,503.67,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,3,21
AL3283,18-Apr-00,1200,89.84,503.38,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,4,18
AL3283,15-May-00,1200,90.13,503.09,REC M.SCOPE,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,5,15
AL3283,28-May-00,1200,90.38,502.84,REC(NEW RECORDER WAS INSTALLRD),JABER,HALLABAT 6,1165380,280456,2000,5,28
AL3283,11-Jun-00,1200,90.72,502.5,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,6,11
AL3283,17-Jul-00,1200,91.63,501.59,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,7,17
AL3283,14-Aug-00,1200,92.29,500.93,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,8,14
AL3283,12-Sep-00,1200,92.84,500.38,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,9,12
AL3283,17-Oct-00,1200,92.87,500.35,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,10,17
AL3283,13-Nov-00,1200,92.68,500.54,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,11,13
AL3283,11-Dec-00,1200,92.65,500.57,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2000,12,11
AL3283,16-Jan-01,1200,91.63,501.59,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,1,16
AL3283,12-Feb-01,1200,91.27,501.95,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,2,12
AL3283,19-Mar-01,1200,91.26,501.96,REC,FARRAJ,HALLABAT 6,1165380,280456,2001,3,19
AL3283,8-Apr-01,1200,91.5,501.72,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,4,8
AL3283,15-May-01,1200,92.09,501.13,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,5,15
AL3283,12-Jun-01,1200,92.85,500.37,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,6,12
AL3283,18-Jul-01,1200,91.61,501.61,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,7,18
AL3283,12-Aug-01,1200,92.08,501.14,"REC,",FARRAJ,HALLABAT 6,1165380,280456,2001,8,12
AL3283,18-Sep-01,1200,92.68,500.54,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,9,18
AL3283,16-Oct-01,1200,92.88,500.34,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,10,16
AL3283,19-Nov-01,1200,93.23,499.99,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2001,11,19
AL3283,10-Dec-01,1200,93.16,500.06,"REC,",JABER,HALLABAT 6,1165380,280456,2001,12,10
AL3283,14-Jan-02,1200,92.87,500.35,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,1,14
AL3283,11-Feb-02,1200,92.63,500.59,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,2,11
AL3283,12-Mar-02,1200,92.82,500.4,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,3,12
AL3283,14-Apr-02,1200,93.18,500.04,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,4,14
AL3283,19-May-02,1200,93.29,499.93,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,5,19
AL3283,17-Jun-02,1200,93.29,499.93,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,6,17
AL3283,17-Jul-02,1200,93.6,499.62,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,7,17
AL3283,20-Aug-02,1200,93.98,499.24,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,8,20
AL3283,15-Sep-02,1200,94.23,498.99,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,9,15
AL3283,13-Oct-02,1200,94.37,498.85,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,10,13
AL3283,12-Nov-02,1200,94.05,499.17,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,11,12
AL3283,17-Dec-02,1200,93.95,499.27,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2002,12,17
AL3283,13-Jan-03,1200,93.6,499.62,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,1,13
AL3283,17-Feb-03,1200,93.31,499.91,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,2,17
AL3283,16-Mar-03,1200,93.2,500.02,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,3,16
AL3283,16-Apr-03,1200,93.28,499.94,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,4,16
AL3283,21-May-03,1200,93.52,499.7,"REC,",FARRAJ,HALLABAT 6,1165380,280456,2003,5,21
AL3283,10-Jun-03,1200,93.98,499.24,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,6,10
AL3283,15-Jul-03,1200,94.39,498.83,R,I_ALOKAILY,HALLABAT 6,1165380,280456,2003,7,15
